Target	total_coverage	average_coverage
chr3:150270143-150270213	2229	35.4524132927492
chr3:150276175-150276250	2392	35.2174820626073
chr3:150280329-150280448	5211	48.6016919599312
chr3:150281302-150281402	2105	24.8693457291229
chr3:150282086-150282169	724	9.99088729610411
chr3:150285480-150285554	888	18.2224620532249
chr3:150285689-150285834	9779	77.6322077834168
chr3:150285963-150286080	5295	50.2131687368665
chr3:150289745-150290317	38395	76.1865761876355
chr3:150293436-150293550	3258	32.2096060796256
chr3:150299405-150299534	1397	12.1412374290237
chr3:150300987-150301053	2498	44.4879658724426
chr3:150301633-150301699	3661	63.3297078722887
chr3:151531951-151532089	5099	41.0478945680469
chr3:151535154-151535377	11696	58.4272239748563
chr3:151538171-151538241	1066	16.9525557032228
chr3:151542451-151542623	4071	26.7522778345779
chr3:151545364-151545961	31076	59.0869476864858
chr3:169485220-169486139	52259	64.2795485818247
chr3:169487109-169487309	7429	52.0868750619972
chr3:183368145-183369065	62494	75.929652302126
chr3:183381246-183381431	5094	30.6516311946239
chr3:183382709-183382828	3785	35.2958177392639
chr3:183388822-183389011	6968	41.0367037570959
chr3:183390084-183390273	8100	47.706427083856
chr3:183396874-183397075	7884	43.6777351415177
chr3:183432951-183433051	7151	79.2309415326532
chr3:183435439-183435537	3286	38.4683931969484
chr3:183436288-183436381	3846	45.7816076002944
chr3:183439679-183439925	9038	42.4091144042285
chr3:183442207-183442320	3796	37.2654004666293
chr3:183446478-183446640	1074	7.37474441666927
chr3:183454506-183454618	3597	35.9493569642627
chr3:183465460-183465505	2460	63.1423372814035
chr3:183469861-183470042	13445	87.2162388739207
chr3:183471914-183472154	14337	66.5741343471404
chr3:183474316-183474478	12577	96.0793341958737
chr3:183476650-183476754	4093	43.621781086763
chr3:183479295-183479403	3607	37.3724229326878
chr3:183479885-183480068	4651	32.7920202034201
chr3:183490093-183490352	12785	63.7809981567313
chr3:183491421-183491583	4261	29.5821725339594
chr3:183493703-183493912	6293	41.5496539896635
chr3:183495330-183495489	4800	34.2196625906534
chr3:183503913-183504090	2396	17.4596753140045
chr3:183508585-183508769	6396	47.26603968444
chr3:183515711-183515840	5235	50.14404857527
chr3:183516679-183516778	3354	43.5065014882401
chr3:183518254-183518357	2948	32.0831901812452
chr3:183519243-183519317	657	10.8197733967441
chr3:183521044-183521124	2269	33.0706220503387
chr3:183521775-183521977	8239	52.6514280085768
chr3:183524654-183524881	5639	29.8072094065803
chr3:183525818-183525893	2728	49.7569930493501
chr3:183526885-183526959	4217	65.880293345591
chr3:183528263-183528372	6704	68.2079927459776
chr3:183894782-183894856	1007	15.734880662125
chr3:183896645-183896911	7200	32.5070941243619
chr3:183897957-183898040	4437	64.095974980386
chr3:183898630-183898773	9247	79.96649613866
chr3:183898873-183899015	10558	88.9877181758117
chr3:183899484-183899604	1532	14.9473072173255
chr3:183899700-183899836	4558	41.9401829191475
chr3:183899939-183900037	5870	79.8444724023431
chr3:183900545-183900657	3377	36.2587605530847
chr3:183901270-183901405	5922	54.2158399544886
chr3:184064394-184064589	15300	110.304788747223
chr3:184064723-184064810	5028	64.5349122506431
chr3:184069801-184069906	2471	28.0956753444151
chr3:184070081-184070120	1082	38.0624506305612
chr3:184070231-184070285	1917	43.9319319126026
chr3:184070525-184070599	1262	27.7850107894485
chr3:184070821-184070936	5202	63.0950198252999
chr3:184071038-184071211	5241	42.3985558830036
chr3:184071450-184071584	3337	34.8373255284787
chr3:184071889-184072103	3841	25.1451383648106
chr3:184072336-184072447	3760	46.5406034178513
chr3:184072692-184072762	1351	24.7988132147546
chr3:184073162-184073318	6141	53.4733818935045
chr3:184073482-184073567	2066	33.798893314088
chr3:184074781-184074883	2561	29.3515053256487
chr3:184074970-184075055	2415	35.3976656558359
chr3:184075150-184075276	5375	58.67138327803
chr3:184075408-184075487	6958	122.437795176084
chr3:184075567-184075645	6933	109.278413284472
chr3:184075750-184075884	7072	67.957829844034
chr3:184075970-184076099	3162	33.716636137091
chr3:184076470-184076602	3483	33.0151304674624
chr3:184076763-184076920	5273	46.9734332608177
chr3:184079205-184079268	2075	83.0501652510187
chr3:184800795-184801352	30399	62.1429072646265
chr3:184870416-184870612	7859	56.2160564454293
chr3:195925166-195925323	2388	21.2696606703912
chr3:195925660-195925746	1152	16.0664655195061
chr3:195934269-195934375	2008	32.8977012727222
chr3:195935259-195935432	4439	34.8787003861749
chr3:195936247-195936387	4732	47.4228633148449
chr3:195937487-195937609	4179	40.9562869242053
chr3:195938041-195938187	5946	55.3055049243737
chr4:843461-843563	6294	85.9887747886726
chr4:843680-843857	7147	59.1502672141282
chr4:844724-844873	5383	42.0495061030279
chr4:845538-845763	7070	46.0826988407953
chr4:853394-853511	5212	62.415610030295
chr4:858910-859033	3943	45.8363304459857
chr4:860152-860323	3871	31.5169884148676
chr4:860744-861221	11991	36.9633923886047
chr4:862327-862474	3157	31.6017201970459
chr4:864499-864693	9565	61.8324608411236
chr4:870318-870398	3131	45.6329718759582
chr4:870878-870996	2456	28.6147767216101
chr4:871403-871598	7065	50.7459475292921
chr4:875695-875829	3919	40.8642123932136
chr4:876485-876608	4257	48.380476755367
chr4:877103-877252	4239	38.0570887179999
chr4:877825-877875	1547	33.9417296142002
chr4:882635-882759	1361	15.3293583521218
chr4:884320-884411	601	11.4449648007925
chr4:887165-887278	1400	18.0912896983685
chr4:887662-887798	4649	45.6927466454967
chr4:890248-890338	1834	22.5494840661435
chr4:891821-891947	4319	44.1161632562626
chr4:898425-898568	1603	14.9885137095308
chr4:905461-905576	3561	36.2466296660263
chr4:906523-906583	3340	62.247650295076
chr4:907395-907457	3361	60.2544201710152
chr4:925831-925976	2311	31.0866949381352
chr4:1725149-1725311	6379	43.7896432510271
chr4:1725455-1725598	4324	36.4407824434114
chr4:1729435-1730515	46712	60.499736535159
chr4:1732614-1732690	1487	27.1818098971049
chr4:1732899-1733029	1438	15.4501185923683
chr4:1737000-1737053	1187	30.4725190087689
chr4:1737458-1737562	1020	13.4616997076955
chr4:1738968-1739056	2746	40.201964670267
chr4:1739325-1739430	6281	87.2889995625678
chr4:1741429-1741506	1546	27.7506312919891
chr4:1741686-1741730	1242	34.3674134759735
chr4:1742553-1742714	3690	25.4926673462407
chr4:1746245-1746352	2981	38.2639456161065
chr4:1746439-1746560	4314	49.8320319857203
chr4:1746675-1746741	2343	41.2880990039394
chr4:2061239-2061615	1180	19.9685716643782
chr4:2062725-2062890	541	4.8298925383202
chr4:2065487-2065855	5640	22.0245009187001
chr4:3317898-3319779	113370	81.1238154413417
chr4:3344664-3344781	1644	16.7899080887045
chr4:3371995-3372049	1149	23.3776040765131
chr4:3388143-3388165	857	48.5551119485947
chr4:3415799-3415969	3769	31.76832462357
chr4:3416479-3416572	3457	47.6755594265122
chr4:3417705-3417849	3021	28.8781879414311
chr4:3418640-3418820	9590	71.3469412696262
chr4:3419115-3419269	10541	92.9870800965799
chr4:3422369-3422446	1209	22.8350969319798
chr4:3424103-3424298	5080	36.4864066562899
chr4:3424632-3424706	2584	44.8932798343824
chr4:3425242-3425369	3349	36.8666842971279
chr4:3427191-3427288	4246	60.0716218676049
chr4:3429817-3429897	2226	32.1961668350852
chr4:3430285-3430439	4317	36.1001721051758
chr4:3432134-3432700	9715	24.1409136853899
chr4:3441182-3441412	6797	41.5727246341698
chr4:6717937-6718591	9513	23.9713818575634
chr4:7062589-7062936	12522	44.8021571328089
chr4:7064112-7064194	4849	65.3767175753898
chr4:7065788-7065951	4179	31.7275976582538
chr4:7069698-7069760	1868	41.7369582314428
chr4:15972690-15972706	381	25.3609979527939
chr4:15981018-15981087	3297	82.7090391477835
chr4:15981504-15981528	574	35.336801414024
chr4:15982045-15982161	5259	50.302695224474
chr4:15985886-15985979	2823	34.253882253244
chr4:15987383-15987452	271	5.01643325123986
chr4:15987580-15987661	3023	43.9986937155836
chr4:15989286-15989340	1508	30.6852036274767
chr4:15991355-15991448	3206	38.1718561536554
chr4:15992845-15992917	3507	54.618760185853
chr4:15993871-15994015	4473	34.523651783649
chr4:15995610-15995695	4587	59.6917856123125
chr4:16000008-16000112	1079	14.1715955240517
chr4:16002119-16002243	2536	22.7061554194567
chr4:16008161-16008314	2159	19.4369752731092
chr4:16010572-16010732	2820	21.6395467934882
chr4:16014898-16014962	3331	57.9987124087766
chr4:16017789-16017864	3347	50.2344646830791
chr4:16019946-16020164	3619	19.5165077648018
chr4:16024949-16025039	5051	62.8196785524135
chr4:16025918-16025982	1944	33.4717155542607
chr4:16026815-16026936	5383	49.373857915546
chr4:16034927-16035133	3857	20.8484808016007
chr4:16037358-16037385	1205	48.9340432639282
chr4:16040569-16040625	1596	54.7806609237894
chr4:16077310-16077530	11118	59.3996071171917
chr4:17516890-17517143	13879	68.8792183559428
chr4:17524487-17524667	4703	35.5213107029723
chr4:17528440-17528706	16578	75.3449278025779
chr4:30723045-30726264	174769	73.0976212177295
chr4:30732375-30732411	2397	72.4940733401875
chr4:30921775-30921992	5188	29.635668142325
chr4:31144095-31144472	20711	64.6890175700841
chr4:40427921-40428161	15515	88.0239408413147
chr4:40434668-40434880	4296	27.9631805462634
chr4:40438458-40438665	9036	52.7135394386211
chr4:40439788-40440911	62458	78.5246875567918
chr4:44705098-44705160	2765	50.8700746433885
chr4:44709769-44709944	10689	67.9617949050569
chr4:44712970-44713155	7268	43.7336891962724
chr4:44719130-44719313	6351	47.5878869153952
chr4:44720326-44720428	1003	17.1037376072062
chr4:44724101-44724225	6945	62.1761456434211
chr4:54244006-54244091	2442	42.0763644442618
chr4:54245240-54245285	3066	86.8544876911927
chr4:54245392-54245432	401	11.1193062992848
chr4:54248445-54248503	1046	19.8413078160161
chr4:54249940-54250044	5937	63.2728451166132
chr4:54255976-54256041	2271	38.5075804821836
chr4:54256688-54256796	4276	43.9015513605365
chr4:54257176-54257307	3097	33.7091422190306
chr4:54257597-54257666	1841	29.4318328009715
chr4:54265897-54266007	3951	40.2765692610412
chr4:54280782-54280890	2223	23.8893683321465
chr4:54292039-54292133	4216	50.6222875257732
chr4:54294194-54294351	9253	71.0613459835555
chr4:54306749-54306776	240	9.67910742016121
chr4:54308820-54308875	2395	50.4973404174575
chr4:54310215-54310271	928	18.2186402281299
chr4:54319087-54319301	5283	29.8151856355184
chr4:54324820-54324958	3580	28.8275290096207
chr4:54325469-54325617	5525	41.8787984993673
chr4:69056959-69057035	702	13.1043212718482
chr4:69057125-69057243	3455	35.8559385510824
chr4:69078080-69078196	1922	18.386502392394
chr4:69083624-69083632	310	68.792757558121
chr4:70146219-70146940	3737	6.00380466285606
chr4:70148232-70148381	95	0.705021089909202
chr4:70152470-70152602	762	6.41233467488846
chr4:70155383-70155471	13	0.167862164264096
chr4:70156310-70156530	175	0.884074065124238
chr4:70160248-70160528	543	2.15982651353137
chr4:75673251-75673360	3588	44.9686231512223
chr4:75675783-75675930	4128	31.2111717421709
chr4:75681069-75681187	1819	19.8334647511983
chr4:75695268-75695367	4486	54.4366800003808
chr4:75719472-75719536	592	40.9291472489055
chr4:76943083-76943102	912	59.108360789803
chr4:76943519-76943609	5879	72.2926387430706
chr4:76943844-76943971	4177	37.0984626324809
chr4:76944524-76944585	1812	32.7107404095968
chr4:76997043-76997112	4990	79.7792912692493
chr4:77002977-77003689	24877	39.0447394078287
chr4:77018797-77018830	1272	43.3595236365725
chr4:77020108-77020141	12	0.405662477220004
chr4:77021444-77021474	1016	36.6722874862295
chr4:77021948-77021978	1758	63.4630889027791
chr4:77022143-77022173	1152	41.585053493692
chr4:77025090-77025123	633	21.0719224400277
chr4:77025750-77025783	1084	35.6763053115958
chr4:77028914-77028947	850	48.9113043962405
chr4:77033539-77033673	8388	70.1707052525806
chr4:77138761-77138842	1013	14.581298904737
chr4:77172900-77172974	447	38.023222721947
chr4:77177331-77177677	15796	61.3007317212794
chr4:77184857-77184997	3884	31.4250568124167
chr4:77189813-77189967	3014	21.7661272995777
chr4:77192721-77192922	6578	36.773831692001
chr4:77199222-77199378	4638	33.0576555490759
chr4:77201417-77201495	2863	42.7875524135764
chr4:77204534-77204612	3507	57.5399152513017
chr4:77357206-77357374	6672	46.6129296161146
chr4:77476762-77476917	2068	17.2796775211585
chr4:77631309-77631441	1502	15.2039820108358
chr4:77651957-77652089	3761	38.0840222556631
chr4:77659914-77663080	129731	57.6354150768128
chr4:77670170-77670244	3668	57.3040218305683
chr4:77675464-77676346	58781	92.2909731762395
chr4:77677602-77678091	28647	68.4930099410145
chr4:77680698-77680849	2410	17.9125605231922
chr4:77691779-77692052	15899	75.2737710603033
chr4:77699962-77700331	8780	29.9140529206904
chr4:81187979-81188334	11343	44.1699024394621
chr4:81196063-81196167	5648	62.3445275704687
chr4:81207479-81207827	31053	99.5758358414616
chr4:88898048-88898102	2448	50.3711744256517
chr4:88898211-88898250	452	12.6456163745619
chr4:88898871-88899003	3788	31.8714295882763
chr4:88901198-88901279	2300	33.8088242561495
chr4:88901545-88901587	555	14.6779390924097
chr4:88902627-88902951	19179	66.6469228545756
chr4:88903644-88904049	21328	59.3282978741036
chr4:89183747-89183879	7075	60.0850075557265
chr4:89186153-89186288	4854	40.3089082643586
chr4:89189342-89189487	9582	73.4452922710174
chr4:89189893-89190059	2132	14.29066558435
chr4:89198295-89198396	1848	20.2777494431028
chr4:89199296-89199736	21309	58.2403703407181
chr4:90816123-90816746	32326	58.5038231463653
chr4:90830427-90830547	3142	31.3017884467808
chr4:90833095-90833202	2753	28.5253771139453
chr4:90844319-90844424	4792	56.9917544266504
chr4:90848946-90849120	2581	17.6018641796815
chr4:90855961-90857950	100787	62.5595345371107
chr4:90872756-90872903	5867	44.8598821440762
chr4:90874148-90874570	17594	51.3692209555466
chr4:94750078-94751143	49462	65.3904492120311
chr4:100470245-100470514	14482	60.0275099408406
chr4:100472042-100472148	3873	41.9570905010405
chr4:100474942-100475092	3765	29.7501338304719
chr4:100477303-100477378	2885	42.4803183697672
chr4:100478502-100478574	2319	35.8815919181472
chr4:100479206-100479369	5842	42.5070103105259
chr4:100480311-100480496	4446	28.5209867047043
chr4:104510839-104511152	19085	69.3290364086637
chr4:104512644-104512841	4705	27.0137748129864
chr4:104577351-104577502	6629	48.8031265570481
chr4:104579372-104579561	6421	37.8137502032253
chr4:104640285-104640833	36105	92.0867315879983
chr4:107279340-107279601	8614	47.2445266906107
chr4:107288200-107288593	13645	43.1211423432233
chr4:108816710-108817165	19877	48.7807449351462
chr4:108820731-108820849	3509	33.0017014943212
chr4:108824389-108824543	5636	40.6897886176168
chr4:108829721-108829888	5316	35.4077258487733
chr4:108831506-108831710	7086	38.6866334573986
chr4:110635533-110635652	2863	26.7012749289422
chr4:110638704-110638870	5492	36.8065772176407
chr4:110639839-110639916	199	2.90867132020553
chr4:110650758-110650966	200	1.35134839467741
chr4:111397571-111398215	27391	58.8793395042045
chr4:111409697-111409839	7713	60.3632342693688
chr4:111412189-111412321	6961	58.5727045172185
chr4:111427793-111427914	1796	21.1508343335094
chr4:111430809-111430964	3135	22.9271739357377
chr4:111431401-111431515	4076	39.6602340101304
chr4:111434571-111434706	4841	42.483143376045
chr4:111436533-111436599	225	4.35535290030128
chr4:111441164-111441230	635	11.312926943958
chr4:111441371-111441523	6828	52.2894805622217
chr4:111452354-111452434	965	20.9143239118917
chr4:111463907-111464044	7324	60.3375854093093
chr4:111464171-111464227	2829	55.5399947495138
chr4:111469332-111469483	3855	31.3229969567843
chr4:111470502-111470576	2812	41.954350255073
chr4:111470684-111470789	4694	51.8794129351373
chr4:111470872-111471043	6162	40.096675637217
chr4:111474471-111474612	9287	74.3560973387757
chr4:111480803-111480882	3771	52.7534828227298
chr4:111482562-111482715	2528	20.2808994491482
chr4:111539281-111539845	26161	62.3511396901414
chr4:111542320-111542526	8503	56.9522784749875
chr4:111543412-111543617	2399	16.4180761491414
chr4:111553499-111553637	5422	53.3366562941859
chr4:111554109-111554155	1791	47.4544249119329
chr4:113153248-113153331	1075	21.1317966788438
chr4:113174364-113174413	892	20.6771959817282
chr4:113175903-113175930	842	46.2795130017291
chr4:113178928-113178954	446	23.2455336198473
chr4:113181922-113182019	1734	24.3867242043262
chr4:113184144-113184243	1524	17.3835885960519
chr4:113186165-113186224	1301	24.2616781416373
chr4:113186890-113186964	913	15.0315801641982
chr4:113187744-113187873	4105	35.9046720788767
chr4:113189300-113189566	13143	55.0811715005253
chr4:119644670-119644811	6539	51.5336844290774
chr4:119649716-119649806	3297	40.5443080752546
chr4:119652471-119652663	6215	36.0344112620259
chr4:119653888-119654068	10114	62.5342515938511
chr4:119659416-119659535	3768	35.4637074671017
chr4:119660304-119660443	3141	25.1121797739087
chr4:119661818-119661964	8582	66.067606447305
chr4:119662096-119662193	2922	35.5855993110579
chr4:119665143-119665314	4421	30.9763559138339
chr4:119666099-119666216	2797	26.5222219537271
chr4:119673151-119673245	3664	43.1629578377745
chr4:119673852-119674044	4530	26.2648333018555
